0.066000,167.580406,178.723698
0.123000,167.407167,180.621157
0.192000,170.421577,179.330542
0.249000,169.572927,183.493893
0.317000,170.971378,170.971378
0.374000,45.000000,341.106170
0.440000,99.497646,225.000000
0.498000,176.092227,177.234703
0.565000,17.258170,37.917874
0.623000,71.456012,328.378540
0.691000,130.437141,182.590802
0.749000,173.617069,181.654643
0.815000,172.203009,177.782185
0.873000,173.024477,179.838102
0.941000,173.013525,178.320439
0.998000,173.234094,180.289940
1.066000,173.542053,178.382959
1.123000,173.126279,177.944513
1.190000,173.872276,179.732559
1.249000,173.096172,175.410692
1.317000,171.678607,173.710370
1.374000,172.466639,177.475943
1.441000,171.536335,178.922156
1.499000,172.785938,179.051321
1.565000,172.720559,180.896447
1.622000,172.898361,179.778415
1.691000,173.619725,180.289140
1.749000,172.737816,177.207298
1.817000,171.708575,172.917168
1.874000,172.827977,177.185224
1.941000,171.970554,176.649458
1.998000,172.709455,177.249443
2.066000,172.794472,178.100184
2.124000,172.283055,176.515926
2.191000,171.929537,176.093796
2.248000,172.925665,179.952491
2.315000,172.282482,178.237360
2.373000,172.545701,177.733291
2.440000,172.657632,179.952674
2.498000,172.123083,178.652672
2.566000,172.548695,176.931028
2.624000,172.407459,179.326152
2.691000,171.973554,177.937739
2.750000,171.231896,174.043001
2.816000,174.093859,179.936267
2.874000,176.430588,182.888549
2.941000,176.382224,180.185773
2.999000,176.398061,177.691701
3.066000,176.589157,178.640485
3.123000,176.532724,180.520713
3.190000,176.148904,180.780896
3.248000,176.116885,179.535882
3.315000,176.709859,179.607892
3.373000,177.066698,179.351046
3.439000,175.878998,179.277215
3.498000,176.236785,179.311983
3.566000,174.938701,178.616313
3.624000,174.585952,183.094996
3.690000,174.311383,182.139274
3.749000,174.819850,184.378118
3.815000,174.250687,184.407428
3.873000,174.980365,185.068117
3.940000,176.886497,182.715370
3.998000,176.464553,182.465224
4.065000,176.838303,180.810662
4.122000,177.004874,181.666705
4.189000,177.305352,182.679184
4.247000,177.415432,183.280881
4.315000,176.914435,180.236367
4.373000,177.113848,180.730045
4.440000,177.883579,178.530794
4.498000,178.564432,178.579862
4.564000,178.755321,179.936968
4.622000,179.352528,179.036738
4.690000,179.507278,178.953056
4.747000,179.128588,179.065224
4.815000,178.889574,177.717511
4.873000,178.650670,179.033915
4.939000,178.183951,179.573488
4.997000,178.938234,178.815164
5.065000,179.000121,179.234435
5.122000,179.923626,177.679500
5.190000,180.778620,179.348779
5.249000,178.669713,177.493005
5.315000,178.064183,178.093272
5.373000,176.237155,175.394201
5.441000,177.717575,173.484740
5.499000,177.878904,167.255672
5.566000,180.550486,168.272792
5.623000,182.018686,171.209785
5.689000,182.169704,174.581969
5.748000,180.077218,173.312565
5.815000,180.948622,176.535997
5.874000,181.396790,175.114116
5.941000,182.751410,178.255571
5.998000,181.732762,177.781849
6.065000,180.733476,177.556428
6.122000,180.922982,178.928714
6.190000,181.668182,177.851013
6.248000,181.655389,178.091410
6.316000,182.556841,173.668318
6.374000,180.691467,173.004708
6.439000,178.411645,172.879100
6.498000,177.198771,174.671315
6.565000,178.245425,175.335469
6.624000,179.044884,175.578626
6.690000,180.305104,177.592682
6.749000,177.905729,175.736891
6.815000,178.151388,174.561868
6.873000,176.562845,174.103186
6.940000,178.682744,173.456132
6.998000,177.840941,174.456304
7.066000,178.231111,173.730283
7.123000,177.929775,174.852260
7.190000,178.110748,173.661581
7.247000,177.455546,172.764066
7.315000,178.132680,173.253719
7.373000,176.330915,173.191946
7.441000,177.882548,172.134462
7.498000,177.528713,175.920615
7.566000,181.089595,177.991640
7.623000,178.388824,172.142710
7.690000,176.057131,170.617061
7.748000,176.163024,169.409704
7.816000,176.658174,170.629435
7.874000,178.001920,174.776052
7.941000,176.479547,176.219503
7.998000,177.670995,179.494846
8.066000,178.732271,175.593310
8.124000,182.144530,175.645343
8.192000,183.315437,175.627241
8.249000,184.397543,177.327832
8.317000,185.006815,176.206936
8.374000,186.740992,175.222779
8.442000,186.934959,172.779074
8.499000,187.742667,174.229834
8.566000,184.481918,172.366204
8.624000,184.111731,172.088665
8.692000,187.078011,171.561242
8.748000,187.856737,172.882100
8.816000,188.775350,173.956777
8.873000,188.458428,173.548671
8.941000,189.041978,172.248469
8.999000,189.006987,173.212522
9.066000,188.234024,172.524951
9.123000,188.739220,173.833938
9.190000,189.414720,172.747635
9.248000,189.587535,172.902946
9.316000,188.536817,174.632675
9.374000,187.102389,175.992778
9.442000,186.188800,174.531885
9.498000,185.505097,174.431658
9.566000,186.194256,174.682988
9.624000,185.892726,173.873945
9.691000,185.243874,173.574842
9.748000,186.593025,174.242251
9.817000,186.140915,173.519033
9.873000,185.718527,173.188827
9.941000,186.128446,173.714041
9.999000,186.142650,173.735768
10.066000,185.269431,174.257376
10.124000,185.101890,174.620575
10.192000,185.253625,173.416275
10.248000,185.605407,174.781629
10.316000,185.253447,175.102234
10.373000,185.314908,174.108880
10.441000,185.291241,175.225903
10.499000,184.258520,179.784372
10.568000,185.153848,185.661420
10.624000,181.119859,180.658796
10.693000,181.130556,137.823671
10.750000,174.590518,115.434980
10.817000,173.349389,105.729447
10.875000,174.078075,109.044534
10.942000,173.518729,110.146264
11.000000,169.716266,110.009991
11.067000,172.783560,110.092136
11.125000,177.213863,108.489070
11.192000,189.426025,105.339501
11.250000,197.314133,101.127015
11.317000,196.094462,97.616227
11.374000,199.434380,97.088613
11.441000,212.878985,92.575435
11.499000,352.929655,88.232342
11.567000,237.847705,90.849336
11.625000,343.739795,85.644992
11.693000,327.167467,85.768858
11.749000,329.743563,84.314847
11.817000,327.863782,83.264811
11.874000,327.976675,82.250595
11.942000,319.869942,83.452610
12.000000,327.750883,82.542673
12.067000,321.365245,82.570309
12.124000,330.118009,79.855824
12.191000,328.534991,80.665176
12.250000,330.911149,78.411896
12.317000,325.375845,79.925203
12.375000,321.250977,80.535478
12.442000,324.053217,79.270317
12.498000,327.008033,78.957460
12.566000,308.416139,84.059012
12.625000,345.474584,78.225207
12.692000,268.932500,90.151442
12.751000,222.453372,99.870430
12.818000,202.660844,113.802809
12.875000,196.874300,117.242768
12.943000,187.968375,141.949561
13.000000,181.562885,158.211128
13.068000,174.224692,172.516482
13.126000,170.453154,172.174673
13.193000,173.279628,187.305760
13.249000,172.282704,189.843511
13.317000,169.763730,182.600442
13.374000,169.892573,186.777278
13.428000,170.797232,182.037578
13.483000,170.827793,180.439040
32.740000,179.761340,177.172456
32.792000,179.718049,176.945934
32.876000,181.416079,177.764765
32.933000,188.267998,182.133851
33.001000,186.351859,180.759242
33.060000,187.361154,187.361154
33.126000,225.000000,168.868373
33.183000,78.270141,45.000000
33.251000,182.375627,172.340379
33.307000,32.758511,36.746813
33.375000,245.293596,149.500167
33.432000,271.203269,87.925706
33.501000,183.867632,169.842933
33.559000,182.025216,168.206727
33.626000,185.649453,170.786889
33.684000,190.479876,173.730933
33.751000,181.800622,163.568675
33.809000,172.265801,163.873113
33.877000,204.269045,187.146964
33.934000,271.442262,89.086531
34.002000,193.851419,187.925083
34.060000,205.446875,217.204250
34.127000,211.490757,175.175388
34.184000,181.492501,166.357680
34.252000,178.641845,170.860534
34.309000,182.186881,164.946190
34.376000,176.635402,168.326919
34.434000,179.387730,166.611683
34.502000,192.477043,160.422655
34.558000,182.953253,165.874832
