0.054000,184.433546,182.134789
0.110000,184.085617,182.201507
0.206000,183.969207,182.014950
0.258000,187.787679,178.959520
0.334000,184.592047,181.547411
0.392000,184.982488,177.530842
0.459000,189.142173,180.986122
0.517000,184.810698,180.170590
0.585000,185.794194,179.231339
0.642000,188.817134,168.994395
0.709000,180.075788,169.372501
0.767000,179.631195,166.839919
0.835000,179.241585,165.219110
0.892000,177.267059,165.080743
0.959000,176.885901,165.759169
1.017000,176.166418,156.734931
1.085000,183.196594,145.548407
1.142000,184.890665,134.655442
1.210000,193.582345,128.524683
1.267000,191.204212,130.750163
1.335000,197.940047,128.026758
1.392000,196.065609,122.197523
1.460000,196.939506,122.103862
1.518000,196.467547,125.621036
1.586000,189.723783,128.990357
1.642000,181.190020,139.386946
1.711000,167.315525,147.101887
1.769000,164.757833,153.143180
1.836000,163.489914,160.811753
1.893000,163.219880,170.010991
1.960000,170.042240,175.139248
2.018000,161.919096,171.272669
2.086000,166.382173,165.828803
2.142000,180.527342,158.635811
2.210000,179.651840,160.102019
2.268000,180.711160,165.639996
2.335000,176.743018,166.138247
2.393000,183.163341,171.100353
2.460000,181.180158,183.526513
2.518000,188.817446,169.995334
2.584000,177.941677,189.429293
2.642000,191.716156,169.120594
2.709000,182.963163,184.188686
2.766000,184.767080,182.712493
2.833000,184.712751,182.764819
2.891000,185.002046,182.202598
2.958000,184.944363,181.763682
3.016000,185.133721,181.976866
3.083000,185.286982,182.038386
3.141000,184.815898,181.557253
3.208000,184.962463,182.485894
3.266000,184.713750,181.975900
3.333000,185.009419,182.135224
3.391000,184.891521,181.938156
3.459000,184.750929,182.163447
3.515000,184.977626,181.939107
3.583000,185.040408,181.959023
3.641000,184.846615,182.103336
3.709000,185.097204,182.099345
3.766000,185.039973,181.726277
3.834000,185.109396,182.110165
3.891000,185.466139,182.326449
3.958000,185.035455,182.241049
4.016000,184.835303,181.982631
4.083000,185.053541,182.306910
4.142000,185.304513,181.964298
4.208000,184.840450,181.701215
4.266000,185.229733,182.110751
4.333000,184.897902,181.957590
4.391000,185.292414,182.045912
4.458000,184.916119,182.316257
4.516000,185.225239,181.821915
4.585000,185.794797,183.884406
4.642000,183.589949,182.745143
4.710000,184.098787,181.624774
4.767000,184.034122,182.033480
4.835000,184.053664,180.983401
4.892000,185.037497,182.078712
4.958000,184.954646,182.614621
5.016000,185.450917,181.485684
5.084000,185.012619,182.071739
5.141000,184.990908,181.989416
5.209000,185.421004,182.159749
5.267000,185.115039,181.718358
5.334000,184.698489,181.686337
5.391000,185.167766,181.886179
5.459000,185.008474,181.794727
5.517000,185.119807,182.200982
5.584000,184.963088,182.017413
5.641000,184.863624,181.460880
5.709000,184.306687,182.667173
5.766000,185.486234,181.625469
5.834000,184.806005,181.377983
5.892000,182.758248,184.168955
5.959000,183.645347,184.452461
6.016000,184.466734,182.858309
6.084000,184.457250,181.587598
6.142000,184.653826,182.692518
6.210000,187.252195,181.187090
6.267000,185.082050,183.236575
6.333000,185.099683,181.806530
6.391000,186.348035,181.157477
6.459000,184.770708,182.673569
6.517000,184.722468,181.378471
6.584000,183.706346,183.425193
6.641000,186.000049,181.977897
6.709000,184.347130,181.615319
6.767000,185.369911,181.562741
6.834000,185.156627,182.220845
6.892000,185.128191,181.722874
6.959000,185.059723,182.337880
7.016000,184.768281,182.115394
7.084000,185.566035,181.261069
7.142000,184.257961,182.215447
7.209000,185.174199,181.738252
7.266000,184.880117,181.713763
7.334000,185.005128,181.861944
7.391000,185.199525,182.231358
7.460000,185.146121,182.141954
7.516000,184.946101,181.965742
7.584000,185.321974,182.128350
7.641000,184.920337,181.991971
7.709000,185.130147,182.235344
7.766000,185.100418,181.478908
7.834000,184.834337,182.197757
7.892000,185.386931,181.753261
7.958000,185.279711,181.341081
8.017000,184.841864,181.833516
8.084000,184.855330,182.200982
8.142000,185.404359,181.552351
8.209000,184.913101,181.636577
8.267000,185.262026,181.767827
8.334000,185.656082,181.580562
8.392000,184.958894,182.344703
8.458000,184.742752,182.060413
8.517000,184.771719,182.299520
8.584000,184.944894,182.133562
8.641000,184.785695,181.766703
8.709000,185.201994,182.152648
8.766000,185.041627,181.975907
8.834000,185.145261,181.481698
8.891000,185.229733,182.082819
8.958000,185.051921,182.002632
9.016000,185.312596,181.958428
9.084000,185.037538,182.173503
9.141000,184.820255,182.307686
9.208000,184.963050,181.845793
9.266000,184.807954,181.887569
9.334000,185.431008,182.242703
9.390000,185.078062,181.766703
9.458000,185.224988,182.018710
9.516000,184.992796,182.346759
9.583000,184.997520,181.958545
9.641000,185.028962,182.127830
9.709000,185.252370,182.080789
9.766000,185.033426,181.967188
9.833000,185.515393,182.363693
9.891000,185.066816,181.909624
9.959000,184.807565,182.024483
10.016000,184.977538,181.792514
10.083000,184.827855,182.101267
10.141000,185.293711,182.229710
10.208000,185.181594,181.622354
10.266000,185.361479,181.670244
10.333000,185.170096,182.058580
10.391000,184.858602,182.224097
10.458000,184.998898,181.745081
10.515000,185.407179,181.573201
10.583000,185.295757,182.064452
10.642000,184.123524,183.551639
10.709000,183.681261,181.986262
10.766000,183.041709,183.014234
10.834000,184.322517,183.096295
10.891000,185.791384,181.702051
10.959000,184.385613,182.082047
11.016000,185.460213,182.259764
11.084000,184.703529,181.917822
11.141000,185.783637,182.169902
11.208000,185.064495,181.985533
11.266000,184.700413,181.753693
11.334000,185.284959,182.202598
11.392000,185.213384,182.157383
11.459000,185.407387,183.887131
11.516000,186.494856,183.312990
11.583000,185.311331,181.686733
11.642000,185.378016,181.179741
11.708000,184.662051,182.759443
11.765000,185.262936,182.388817
11.834000,184.623245,181.819615
11.892000,181.865652,184.875602
11.959000,186.511568,179.635064
12.016000,183.273221,182.151522
12.084000,185.539557,181.865562
12.142000,183.846146,182.097607
12.209000,186.151499,181.412447
12.266000,184.977081,181.969564
12.334000,184.486238,182.065327
12.392000,188.776710,182.619732
12.459000,183.171770,184.186200
12.517000,188.358848,182.015979
12.586000,201.342613,200.509520
12.644000,218.733380,222.248881
12.710000,174.786146,182.325600
12.768000,185.288765,182.120566
12.835000,181.135244,180.443071
12.892000,178.245468,178.991278
12.959000,179.239880,180.012884
13.018000,186.883909,180.743131
13.084000,184.278732,180.040568
13.143000,183.279054,175.848400
13.212000,184.437563,177.529107
13.269000,184.141965,173.245230
13.335000,180.035216,164.288983
13.392000,179.290572,167.284919
13.448000,181.015657,170.423680
13.504000,178.104773,159.020430
22.060000,184.079808,180.830908
22.120000,182.727035,184.533925
22.177000,183.508488,181.347550
22.231000,183.646480,181.098142
22.286000,183.893196,181.892807
22.371000,185.163057,179.415511
22.428000,184.121916,182.056543
22.494000,184.168090,183.237837
