0.125000,65.866671,149.878938,106.916130
0.250000,67.635849,148.618358,110.825111
0.376000,65.162770,147.148959,110.075331
0.501000,64.470584,146.135763,110.684263
0.624000,52.191594,52.191594,119.894408
0.749000,65.471316,144.047880,65.471316
0.875000,91.925450,134.967659,134.967659
0.998000,91.128001,96.541979,173.360647
1.123000,41.514153,103.485262,128.347372
1.249000,2.320564,87.808300,90.762167
1.374000,63.069188,153.052733,89.127297
1.500000,64.632515,146.328553,110.604699
1.625000,64.594026,146.219675,110.711846
1.749000,64.556171,146.377579,110.445731
1.874000,64.393114,146.448732,110.150072
2.000000,67.324167,144.811380,115.361421
2.124000,64.916714,146.666515,110.464715
2.249000,64.613278,146.915126,109.749309
2.375000,64.919743,147.051053,109.924984
2.499000,64.969335,147.070049,109.957289
2.625000,64.474090,146.445525,110.251904
2.750000,64.686893,147.013084,109.698044
2.874000,64.707308,146.717644,110.144812
3.000000,64.772044,146.776640,110.138411
3.125000,64.735736,146.615114,110.323693
3.249000,64.881071,146.671955,110.415240
3.375000,64.858257,146.615008,110.468355
3.500000,64.835375,146.742590,110.261867
3.624000,64.881078,146.850689,110.163312
3.750000,65.099395,146.615007,110.748873
3.875000,64.821156,146.751034,110.233083
3.999000,64.597484,146.818712,109.868529
4.124000,64.695652,146.771349,110.054547
4.250000,64.790850,146.597964,110.412988
4.374000,64.766612,146.472099,110.561089
4.499000,64.491539,146.519041,110.168432
4.625000,64.513810,146.527242,110.183505
4.750000,64.534890,146.389109,110.404225
4.875000,64.946650,146.545739,110.668386
5.000000,64.727125,146.452190,110.542631
5.125000,64.660772,146.704160,110.108284
5.250000,64.608992,146.591330,110.206501
5.375000,64.864580,147.140700,109.730419
5.499000,64.843253,146.909210,110.035254
5.625000,64.544816,146.156006,110.743124
5.750000,64.911035,146.682938,110.435024
5.875000,64.558346,146.804425,109.841515
6.000000,64.264128,146.114346,110.469664
6.125000,64.748552,146.736289,110.167597
6.250000,64.621286,146.679918,110.095406
6.375000,65.211146,146.964219,110.391927
6.500000,64.921978,146.995171,110.007162
6.625000,64.740227,146.993551,109.790884
6.750000,64.997185,146.816857,110.348177
6.875000,64.698870,146.737845,110.106041
7.001000,64.785882,146.903539,109.974596
7.127000,40.325049,129.622328,96.309079
7.252000,67.601656,149.670562,109.351542
7.377000,65.457077,149.698464,106.643625
7.502000,60.834352,148.417001,101.059767
7.626000,64.282106,154.211694,88.222758
7.752000,68.533381,151.083748,71.576908
7.876000,64.953867,141.356392,62.672930
8.001000,66.013440,142.528846,63.089589
8.127000,66.890218,152.590369,76.080351
