0.125000,94.980312,118.018146,28.535665
0.263000,94.731086,118.147147,28.613173
0.385000,92.434361,121.200955,31.317471
0.507000,94.336178,119.764910,30.143472
0.630000,95.188986,95.188986,7.348436
0.752000,102.379391,162.351011,102.379391
0.874000,92.797404,134.931764,134.931764
0.999000,92.470068,91.820257,3.068987
1.123000,34.949624,102.760316,121.908430
1.248000,155.786296,74.968587,108.525866
1.374000,101.147538,168.215668,86.226886
1.500000,92.215687,120.206680,30.305065
1.625000,95.799946,113.944254,24.723504
1.749000,92.855984,112.306087,22.507905
1.875000,99.744228,106.279861,19.114691
2.002000,66.319927,107.842514,30.342071
2.127000,104.724306,110.699401,25.808257
2.250000,107.555598,123.098201,38.597309
2.376000,103.072340,120.251248,33.520576
2.501000,115.038666,122.405500,43.068855
2.625000,113.448119,124.131982,43.462223
2.750000,108.951196,129.266308,45.347550
2.875000,111.362915,127.337561,45.031494
2.999000,110.945128,122.347353,40.051820
3.125000,109.776250,128.377427,44.995435
3.250000,110.323063,127.728463,44.717672
3.374000,109.884474,127.158296,43.883826
3.500000,109.780921,127.471364,44.119740
3.625000,107.624997,125.145657,40.574089
3.749000,105.401017,125.544832,39.726856
3.875000,105.885418,120.846264,35.536480
4.001000,105.006157,126.085791,40.045454
4.124000,107.465946,126.237606,41.526486
4.250000,108.784680,124.942918,41.077095
4.375000,105.859533,124.250853,38.730335
4.500000,102.504744,123.885391,36.734005
4.625000,103.332465,121.958847,35.265157
4.750000,110.098721,124.928586,41.894610
4.876000,102.812795,126.074502,38.992080
5.000000,107.380434,122.244615,37.695553
5.125000,109.931011,124.234514,41.132420
5.250000,104.247539,124.907650,38.530732
5.375000,104.624003,123.075249,36.963894
5.499000,106.086817,124.060735,38.672547
5.625000,103.408659,122.961917,36.259179
5.750000,108.500825,132.199374,47.978360
5.875000,104.361000,121.305979,35.153623
6.000000,104.502249,124.633073,38.392400
6.124000,105.028275,122.327960,36.463653
6.250000,104.990068,124.271635,38.292659
6.375000,105.264988,124.402748,38.560329
6.500000,105.244274,123.979778,38.145476
6.625000,104.879204,123.795431,37.780657
6.749000,105.727260,123.944226,38.367193
6.875000,105.027058,124.269093,38.309250
7.000000,105.461039,124.117855,38.391020
7.125000,105.276809,123.699602,37.895431
7.250000,104.077544,122.430504,36.076110
7.375000,104.111389,123.399000,37.016325
7.500000,105.048446,123.964748,38.029404
7.625000,104.617726,123.050314,36.936970
7.750000,105.032367,123.976751,38.032562
7.876000,106.246598,124.664107,39.334713
8.000000,105.601209,123.571731,37.945497
8.125000,105.722778,124.566527,38.958300
8.250000,105.627993,122.600677,37.040197
