0.125000,64.032370,146.834260,109.144601
0.252000,66.882694,150.260196,107.649981
0.378000,63.374148,146.145815,109.322959
0.502000,63.511032,146.142237,109.502870
0.626000,51.012923,51.012923,117.158713
0.751000,64.857262,143.068221,64.857262
0.876000,91.059408,134.990207,134.990207
1.000000,91.308178,92.978653,176.746265
1.125000,50.115423,102.112665,137.568956
1.249000,2.637091,87.463897,90.722320
1.375000,61.797985,151.772033,88.886857
1.501000,63.617096,146.781471,108.687389
1.625000,63.641172,146.480466,109.169231
1.750000,63.289073,146.000599,109.428813
1.876000,63.969985,147.072592,108.709428
2.001000,63.445449,146.090414,109.495819
2.126000,63.943978,146.767695,109.130590
2.251000,64.161233,146.936783,109.156624
2.376000,63.864302,146.708198,109.117058
2.501000,63.755133,146.640149,109.078254
2.626000,63.722730,146.912631,108.627806
2.752000,63.921933,146.669959,109.246994
2.876000,63.579668,146.805174,108.602324
3.001000,63.633618,146.621968,108.948643
3.126000,63.667997,146.485561,109.196049
3.251000,63.814991,146.555873,109.279532
3.376000,63.741807,146.755703,108.888681
3.502000,63.827879,146.925875,108.745186
3.626000,63.769776,146.490424,109.318636
3.751000,63.937589,146.711499,109.205558
3.877000,63.991010,146.616727,109.412506
4.001000,63.857517,146.617646,109.242397
4.127000,63.711538,146.730646,108.886971
4.252000,63.499167,146.572502,108.847932
4.376000,63.578273,146.502766,109.055100
4.501000,63.868312,146.363498,109.628832
4.627000,64.093938,146.989913,108.992456
4.752000,60.159286,141.909185,111.387033
4.877000,63.947677,146.465613,109.579130
5.002000,64.298336,146.634623,109.768292
5.126000,64.236917,146.622988,109.709540
5.252000,63.901402,146.712942,109.157378
5.377000,63.923314,146.254391,109.855580
5.501000,63.917649,146.391077,109.650249
5.627000,63.862804,146.312238,109.696593
5.752000,63.849557,146.304594,109.691197
5.876000,63.919623,146.467216,109.541689
6.002000,64.015907,146.698291,109.324153
6.127000,64.244602,146.753076,109.530280
6.251000,64.188886,146.843791,109.328217
6.377000,64.130778,146.752892,109.388506
6.502000,63.840114,146.519000,109.365702
6.626000,63.657267,146.145902,109.681937
6.751000,63.844486,146.277056,109.724925
6.877000,63.994106,146.450864,109.658493
7.001000,63.853651,146.281838,109.729386
7.126000,63.967496,146.334115,109.794867
7.252000,64.119367,146.609891,109.582987
7.376000,63.925925,146.611376,109.338332
7.502000,64.064903,146.547309,109.606298
7.627000,64.098989,146.489404,109.732637
7.751000,63.944849,146.323178,109.782664
7.877000,63.431428,145.949734,109.684473
8.002000,63.716649,146.339281,109.473699
8.127000,63.921753,146.408602,109.629849
8.252000,63.873980,146.582623,109.314932
8.377000,63.676066,146.542020,109.122592
8.502000,64.069403,146.861202,109.151816
8.627000,63.840909,146.386869,109.560414
8.752000,64.012149,146.441266,109.694858
8.877000,63.934717,146.262743,109.857595
9.002000,63.916528,146.564685,109.395071
9.127000,63.662342,146.427710,109.274474
9.252000,63.994593,146.576739,109.475551
9.377000,64.211303,146.634470,109.661286
9.502000,63.531315,145.851638,109.952364
9.626000,63.227915,145.576330,109.972942
9.752000,64.212290,146.687752,109.585171
9.878000,66.008418,146.373241,112.083774
10.002000,64.065536,146.426912,109.781763
10.127000,64.063143,146.688904,109.397367
10.252000,63.885667,146.650845,109.229154
10.378000,63.634251,146.444453,109.213780
10.502000,64.111541,146.556578,109.650761
10.628000,64.272083,146.852748,109.419198
10.753000,62.549762,144.919979,110.073375
10.877000,63.859627,146.375342,109.600698
11.002000,64.222663,147.425696,108.506517
11.128000,63.838529,146.512002,109.373990
11.252000,64.245420,146.483396,109.921271
11.377000,64.145217,146.485257,109.795680
11.502000,63.613291,146.456531,109.168990
11.627000,63.524241,146.271648,109.328893
11.752000,63.911576,146.337778,109.720186
11.878000,63.949781,146.734437,109.187165
12.002000,64.225135,146.803760,109.432155
12.128000,63.677100,146.317704,109.455383
12.253000,63.699740,146.329731,109.466350
12.377000,62.926426,146.145952,108.737455
12.503000,63.588938,145.723067,110.208993
12.628000,62.852800,145.308923,109.889745
12.753000,63.575107,147.198491,107.993531
12.878000,61.278016,142.923307,111.348975
13.004000,63.316729,148.552950,105.400945
13.128000,63.105463,147.593453,106.701817
13.253000,65.200030,148.087657,108.766691
13.378000,64.135899,147.560468,108.188226
13.502000,75.005698,161.663378,100.310559
13.628000,56.312335,139.354002,109.970493
13.751000,64.519062,147.342195,109.010633
13.877000,63.406658,145.527170,110.265982
14.001000,63.755750,146.535563,109.234130
14.127000,63.840047,146.493792,109.402672
14.251000,64.069151,146.536552,109.627225
14.376000,64.279347,146.735580,109.598781
14.502000,64.679406,147.337282,109.218653
14.626000,64.087819,146.799280,109.266394
14.752000,64.402667,147.094711,109.228356
14.878000,60.751601,143.617935,109.653636
15.003000,23.714159,96.391344,112.734470
15.129000,86.363095,163.848325,74.285016
15.253000,80.868630,151.424485,116.822130
15.377000,64.048602,146.353493,109.866969
15.503000,67.421790,133.105998,128.387923
15.628000,64.137237,146.376869,109.942110
15.752000,72.774544,153.247888,109.816213
15.877000,63.067656,141.605006,115.147804
16.002000,64.628766,147.080851,109.529108
16.127000,64.391127,147.111950,109.188577
16.251000,64.403148,147.037158,109.313253
16.377000,64.099583,146.798852,109.281860
16.502000,64.472156,146.912207,109.580688
16.627000,64.300042,146.986171,109.258893
16.752000,64.428901,146.806470,109.680463
16.877000,64.458428,147.057601,109.352279
