0.124000,89.246350,114.722895,155.264061
0.281000,78.522058,113.983897,153.091055
0.403000,82.898598,116.747525,152.177735
0.525000,83.051328,118.360348,150.647633
0.647000,85.005737,85.005737,172.928043
0.769000,75.615021,159.430612,75.615021
0.892000,88.166003,134.970658,134.970658
1.014000,88.991118,91.580000,178.125231
1.136000,104.937397,97.636936,163.141715
1.258000,46.956532,95.378546,43.547787
1.381000,88.770570,156.795329,66.831768
1.503000,100.763439,132.047012,135.949618
1.626000,94.989812,119.701170,149.797820
1.751000,68.403481,105.504698,152.941594
1.875000,75.681793,110.120932,154.933318
2.000000,68.355426,91.415276,158.304500
2.125000,78.786154,104.929977,161.167958
2.249000,75.468120,115.147246,150.429311
2.376000,99.039259,113.484718,154.636663
2.501000,110.500516,105.952243,153.565092
2.625000,77.345520,110.279235,155.793577
2.750000,76.968870,115.253954,151.147849
2.875000,85.739020,108.300250,161.175681
3.000000,71.576195,96.893313,160.240934
3.125000,96.546023,116.160200,152.910422
3.251000,100.177181,127.286700,140.872696
3.376000,106.509841,106.896930,156.015304
3.499000,77.580736,115.655771,151.089993
3.625000,96.417795,111.509861,157.460472
3.750000,86.805606,113.774071,155.985724
3.874000,85.788671,107.175770,162.284068
4.001000,79.471993,107.225812,159.636799
4.126000,93.259069,125.181383,144.622239
4.250000,103.980242,113.126506,152.540932
4.376000,92.020574,124.245450,145.678031
4.503000,128.642987,141.127265,93.587354
4.626000,110.588768,31.336592,67.471068
4.752000,109.019135,56.069105,139.732394
4.878000,99.227416,39.467518,127.957876
5.002000,48.914419,68.343800,131.087106
5.127000,85.295426,25.101375,114.595982
5.252000,128.466061,121.958766,125.237126
5.376000,138.663042,129.167898,78.859891
5.501000,132.920795,135.454242,99.689778
5.626000,120.532576,148.264773,82.166187
5.751000,115.086955,153.462440,81.901466
5.876000,123.135505,141.140386,72.062209
6.000000,91.200492,135.046358,45.071507
6.126000,110.856433,136.948507,54.376061
6.252000,107.648364,154.324831,108.030723
6.376000,79.142667,159.913288,73.310910
6.501000,95.320398,155.596410,113.742195
6.626000,70.024003,143.572982,119.057224
6.752000,138.474915,125.709219,108.322647
6.876000,125.787199,141.625767,102.027580
7.001000,110.472080,153.412189,106.216689
7.126000,105.424963,161.112269,100.633204
7.250000,101.987221,167.133916,94.605309
7.375000,103.372133,166.332258,92.775932
7.502000,108.769169,158.079426,79.086995
7.625000,108.031368,152.426070,69.868580
7.752000,103.910879,138.289251,51.653264
7.876000,106.545208,143.339805,58.346492
8.001000,78.970993,157.797067,70.980754
8.126000,59.479823,147.511867,79.925511
8.252000,46.969063,136.868737,87.604441
8.376000,46.422905,131.780013,106.525291
8.501000,43.386017,130.039817,103.933832
8.627000,27.524457,115.320923,100.081905
8.749000,25.829233,115.827982,89.762942
8.876000,24.969436,114.875196,87.968112
9.002000,46.000098,135.692744,94.199268
9.125000,43.571710,133.509302,91.890073
9.251000,43.004695,128.514330,73.842899
9.377000,54.371697,125.802580,55.645539
9.500000,73.651037,128.316994,42.915427
9.626000,78.644502,129.325571,41.575697
9.752000,73.315856,122.850219,37.860027
9.876000,93.360461,96.719185,7.519609
10.001000,101.796908,69.615218,23.821500
10.126000,90.315347,145.054962,55.056811
10.252000,66.949231,153.343038,77.347670
10.375000,61.876253,151.115358,83.941808
10.503000,51.513624,141.315097,86.667836
10.626000,151.643929,69.942251,70.818691
10.753000,136.969272,120.076087,62.409586
10.878000,68.857774,145.814579,64.480232
11.001000,83.345052,156.525732,67.597769
11.125000,104.308957,165.140077,93.925512
11.252000,79.737631,153.984312,66.371420
11.378000,59.566418,145.206005,74.767129
11.501000,81.450324,155.076019,66.776361
11.626000,105.930166,162.894140,83.928854
11.752000,73.128339,152.272913,68.676046
11.876000,67.887468,152.412076,74.349738
12.001000,63.745697,145.821228,69.739645
12.126000,71.379428,139.338183,55.389291
12.250000,76.458410,135.916224,49.071098
12.375000,68.368383,138.210271,56.278816
12.499000,63.409336,141.044219,63.799695
